time,altitude,speed,temperature,voltage
40.35,39046,570,91.98,8.6
40.4,39087,623,91.99,8.6
40.45,39124,642,91.96,8.6
40.5,39173,620,91.98,8.6
40.55,39206,564,91.96,8.6
40.6,39220,503,91.96,8.6
40.65,39229,462,91.98,8.6
40.7,39239,456,91.99,8.6
40.75,39271,485,91.99,8.6
40.8,39300,535,91.99,8.6
40.85,39335,580,92.01,8.6
40.9,39370,605,92.01,8.6
40.95,39395,607,91.99,8.6
41,39423,583,91.99,8.6
41.05,39471,544,91.99,8.6
41.1,39486,507,91.99,8.6
41.15,39500,478,91.99,8.6
41.2,39518,465,92.01,8.6
41.25,39543,470,92.03,8.6
41.3,39572,486,92.03,8.6
41.35,39598,507,92.03,8.6
41.4,39626,530,92.03,8.6
41.45,39649,550,92.03,8.6
41.5,39670,562,92.05,8.6
41.55,39709,562,92.03,8.6
41.6,39745,546,92.03,8.6
41.65,39777,515,92.03,8.6
41.7,39789,476,92.05,8.6
41.75,39802,441,92.05,8.6
41.8,39829,419,92.07,8.6
41.85,39851,420,92.07,8.6
41.9,39867,443,92.07,8.6
41.95,39889,483,92.07,8.6
42,39909,532,92.07,8.6
42.05,39941,571,92.07,8.6
42.1,39984,582,92.07,8.6
42.15,40025,561,92.05,8.6
42.2,40049,511,92.07,8.6
42.25,40062,449,92.07,8.6
42.3,40077,396,92.07,8.6
42.35,40090,368,92.08,8.6
42.4,40107,371,92.07,8.6
42.45,40131,401,92.08,8.6
42.5,40149,451,92.08,8.6
42.55,40169,507,92.08,8.6
42.6,40196,551,92.08,8.6
42.65,40241,572,92.08,8.6
42.7,40276,561,92.08,8.6
42.75,40306,521,92.08,8.6
42.8,40323,469,92.07,8.6
42.85,40335,422,92.1,8.6
42.9,40353,395,92.1,8.6
42.95,40370,392,92.12,8.6
43,40389,407,92.1,8.6
43.05,40419,432,92.12,8.6
43.1,40437,461,92.12,8.6
43.15,40463,489,92.12,8.6
43.2,40478,511,92.12,8.6
43.25,40513,516,92.12,8.6
43.3,40552,498,92.1,8.6
43.35,40580,460,92.12,8.6
43.4,40594,410,92.12,8.6
43.45,40602,368,92.12,8.6
43.5,40610,349,92.12,8.6
43.55,40634,353,92.14,8.6
43.6,40657,382,92.12,8.6
43.65,40669,427,92.16,8.6
43.7,40695,471,92.16,8.6
43.75,40725,508,92.16,8.6
43.8,40746,528,92.16,8.6
43.85,40784,517,92.16,8.6
43.9,40820,478,92.12,8.6
43.95,40840,422,92.12,8.6
44,40848,363,92.16,8.6
44.05,40854,323,92.16,8.6
44.1,40866,309,92.16,8.6
44.15,40888,315,92.16,8.6
44.2,40903,337,92.17,8.6
44.25,40927,365,92.16,8.6
44.3,40943,396,92.16,8.6
44.35,40959,433,92.17,8.6
44.4,40974,467,92.17,8.6
44.45,41013,487,92.17,8.6
44.5,41050,484,92.16,8.6
44.55,41071,453,92.16,8.6
44.6,41094,402,92.17,8.6
44.65,41102,351,92.17,8.6
44.7,41112,317,92.17,8.6
44.75,41123,303,92.17,8.6
44.8,41142,310,92.19,8.6
44.85,41162,329,92.17,8.6
44.9,41177,354,92.19,8.6
44.95,41195,385,92.19,8.6
45,41212,421,92.17,8.6
45.05,41234,456,92.17,8.6
45.1,41261,479,92.17,8.6
45.15,41296,478,92.17,8.6
45.2,41324,446,92.17,8.6
45.25,41348,393,92.17,8.6
45.3,41355,333,92.19,8.6
45.35,41365,289,92.19,8.6
45.4,41367,271,92.21,8.6
45.45,41384,275,92.21,8.6
45.5,41405,295,92.19,8.6
45.55,41420,322,92.21,8.6
45.6,41439,351,92.21,8.6
45.65,41453,380,92.21,8.6
45.7,41468,410,92.21,8.6
45.75,41495,428,92.21,8.6
45.8,41524,426,92.19,8.6
45.85,41556,400,92.21,8.6
45.9,41570,354,92.21,8.6
45.95,41582,304,92.21,8.6
46,41584,267,92.21,8.6
46.05,41590,251,92.25,8.6
46.1,41613,255,92.23,8.6
46.15,41626,273,92.25,8.6
46.2,41640,299,92.25,8.6
46.25,41651,330,92.25,8.6
46.3,41670,364,92.25,8.6
46.35,41692,397,92.23,8.6
46.4,41710,419,92.25,8.6
46.45,41739,418,92.23,8.6
46.5,41772,388,92.21,8.6
46.55,41789,341,92.21,8.6
46.6,41792,284,92.25,8.6
46.65,41800,239,92.25,8.6
46.7,41811,220,92.25,8.6
46.75,41814,223,92.25,8.6
46.8,41833,244,92.25,8.6
46.85,41838,271,92.25,8.6
46.9,41869,299,92.25,8.6
46.95,41877,324,92.26,8.6
47,41894,352,92.28,8.6
47.05,41907,379,92.28,8.6
47.1,41927,397,92.26,8.6
47.15,41961,395,92.25,8.6
47.2,41986,367,92.25,8.6
47.25,42005,319,92.25,8.6
47.3,42010,262,92.25,8.6
47.35,42013,219,92.26,8.6
47.4,42017,197,92.26,8.6
47.45,42030,200,92.28,8.6
47.5,42039,218,92.28,8.6
47.55,42059,236,92.28,8.6
47.6,42071,255,92.28,8.6
47.65,42077,274,92.28,8.6
47.7,42096,298,92.28,8.6
47.75,42108,330,92.28,8.6
47.8,42121,364,92.28,8.6
47.85,42153,385,92.28,8.6
47.9,42172,385,92.28,8.6
47.95,42203,355,92.28,8.6
48,42211,302,92.28,8.6
48.05,42229,243,92.28,8.6
48.1,42229,191,92.28,8.6
48.15,42229,164,92.28,8.6
48.2,42232,160,92.28,8.6
48.25,42248,171,92.28,8.6
48.3,42264,192,92.3,8.6
48.35,42267,214,92.3,8.6
48.4,42280,240,92.28,8.6
48.45,42289,271,92.3,8.6
48.5,42306,309,92.3,8.6
48.55,42320,343,92.3,8.6
48.6,42346,362,92.28,8.6
48.65,42371,353,92.28,8.6
48.7,42392,315,92.28,8.6
48.75,42407,258,92.3,8.6
48.8,42408,198,92.28,8.6
48.85,42414,152,92.3,8.6
48.9,42410,130,92.32,8.6
48.95,42419,134,92.3,8.6
49,42425,150,92.3,8.6
49.05,42444,172,92.3,8.6
49.1,42447,192,92.32,8.6
49.15,42459,212,92.32,8.6
49.2,42468,240,92.32,8.6
49.25,42478,276,92.3,8.6
49.3,42493,313,92.3,8.6
49.35,42514,341,92.3,8.6
49.4,42537,344,92.3,8.6
49.45,42569,314,92.28,8.6
49.5,42575,259,92.3,8.6
49.55,42583,191,92.3,8.6
49.6,42587,129,92.3,8.6
49.65,42584,98,92.34,8.6
49.7,42580,94,92.32,8.6
49.75,42589,113,92.32,8.6
49.8,42601,145,92.34,8.6
49.85,42605,171,92.34,8.6
49.9,42628,188,92.34,8.6
49.95,42632,204,92.34,8.6
50,42638,224,92.34,8.6
50.05,42647,251,92.34,8.6
50.1,42656,286,92.34,8.6
50.15,42681,308,92.32,8.6
50.2,42711,302,92.34,8.6
50.25,42725,267,92.3,8.6
50.3,42735,208,92.32,8.6
50.35,42741,143,92.34,8.6
50.4,42735,95,92.34,8.6
50.45,42732,76,92.34,8.6
50.5,42732,79,92.34,8.6
50.55,42755,96,92.34,8.6
50.6,42749,119,92.34,8.6
50.65,42756,135,92.35,8.6
50.7,42771,144,92.34,8.6
50.75,42778,160,92.35,8.6
50.8,42776,182,92.35,8.6
50.85,42791,215,92.34,8.6
50.9,42799,259,92.34,8.6
50.95,42813,294,92.34,8.6
51,42843,304,92.34,8.6
51.05,42863,283,92.34,8.6
51.1,42880,231,92.34,8.6
51.15,42883,159,92.34,8.6
51.2,42884,95,92.34,8.6
51.25,42875,53,92.35,8.6
51.3,42874,37,92.37,8.6
51.35,42883,46,92.37,8.6
51.4,42884,70,92.37,8.6
51.45,42887,95,92.37,8.6
51.5,42896,113,92.35,8.6
51.55,42904,129,92.37,8.6
51.6,42913,145,92.37,8.6
51.65,42915,166,92.37,8.6
51.7,42924,199,92.37,8.6
51.75,42928,233,92.37,8.6
51.8,42950,256,92.37,8.6
51.85,42974,257,92.35,8.6
51.9,42989,226,92.35,8.6
51.95,43002,169,92.34,8.6
52,42998,103,92.35,8.6
52.05,42998,47,92.35,8.6
52.1,42992,15,92.35,8.6
52.15,42989,13,92.37,8.6
52.2,42992,29,92.37,8.6
52.25,42995,55,92.37,8.6
52.3,43003,78,92.37,8.6
52.35,43008,91,92.39,8.6
52.4,43017,100,92.37,8.6
52.45,43014,111,92.37,8.6
52.5,43024,130,92.37,8.6
52.55,43023,163,92.39,8.6
52.6,43035,201,92.37,8.6
52.65,43050,232,92.39,8.6
52.7,43070,243,92.37,8.6
52.75,43085,220,92.37,8.6
52.8,43104,168,92.37,8.6
52.85,43098,102,92.37,8.6
52.9,43102,34,92.37,8.6
52.95,43096,-14,92.39,8.6
53,43085,-30,92.39,8.6
53.05,43079,-26,92.39,8.6
53.1,43090,-5,92.39,8.6
53.15,43085,20,92.39,8.6
53.2,43096,36,92.39,8.6
53.25,43096,49,92.39,8.6
53.3,43094,64,92.39,8.6
53.35,43099,86,92.39,8.6
53.4,43101,123,92.39,8.6
53.45,43107,169,92.39,8.6
53.5,43119,209,92.39,8.6
53.55,43139,232,92.39,8.6
53.6,43157,222,92.39,8.6
53.65,43174,178,92.37,8.6
53.7,43177,114,92.37,8.6
53.75,43173,43,92.39,8.6
53.8,43171,-15,92.37,8.6
53.85,43160,-45,92.39,8.6
53.9,43154,-51,92.41,8.6
53.95,43160,-40,92.39,8.6
54,43153,-18,92.39,8.6
54.05,43156,1,92.39,8.6
54.1,43159,12,92.39,8.6
54.15,43165,21,92.39,8.6
54.2,43157,29,92.39,8.6
54.25,43162,40,92.39,8.6
54.3,43162,66,92.39,8.6
54.35,43165,104,92.41,8.6
54.4,43173,143,92.39,8.6
54.45,43181,178,92.39,8.6
54.5,43194,193,92.39,8.6
54.55,43218,172,92.37,8.6
54.6,43233,122,92.39,8.6
54.65,43218,52,92.39,8.6
54.7,43224,-25,92.37,8.6
54.75,43219,-80,92.39,8.6
54.8,43198,-102,92.39,8.6
54.85,43187,-98,92.39,8.6
54.9,43190,-70,92.39,8.6
54.95,43193,-39,92.39,8.6
55,43196,-17,92.41,8.6
55.05,43194,-5,92.41,8.6
55.1,43194,-1,92.39,8.6
55.15,43193,5,92.41,8.6
55.2,43187,20,92.39,8.6
55.25,43194,-6,92.39,8.6
55.3,43194,-28,92.39,8.6
55.35,43202,-40,92.39,8.6
55.4,43210,-57,92.39,8.6
55.45,43224,19,92.39,8.6
55.5,43023,131,92.39,8.6
55.55,43222,205,92.39,8.6
55.6,43284,239,92.39,8.6
55.65,43266,200,92.39,8.6
55.7,43252,56,92.41,8.6
55.75,43216,-71,92.41,8.6
55.8,43218,-148,92.41,8.6
55.85,43199,-184,92.41,8.6
55.9,43198,-144,92.43,8.6
55.95,43194,-92,92.41,8.6
56,43191,-49,92.41,8.6
56.05,43193,-20,92.43,8.6
56.1,43198,-3,92.43,8.6
56.15,43196,18,92.43,8.6
56.2,43191,44,92.43,8.6
56.25,43194,80,92.41,8.6
56.3,43201,121,92.41,8.6
56.35,43208,153,92.39,8.6
56.4,43227,159,92.39,8.6
56.45,43242,130,92.39,8.6
56.5,43253,69,92.39,8.6
56.55,43241,-11,92.39,8.6
56.6,43236,-90,92.41,8.6
56.65,43225,-150,92.41,8.6
56.7,43213,-180,92.43,8.6
56.75,43193,-181,92.43,8.6
56.8,43190,-160,92.41,8.6
56.85,43184,-128,92.43,8.6
56.9,43185,-96,92.43,8.6
56.95,43174,-71,92.43,8.6
57,43179,-55,92.43,8.6
57.05,43174,-47,92.43,8.6
57.1,43176,-40,92.43,8.6
57.15,43171,-27,92.43,8.6
57.2,43165,3,92.43,8.6
57.25,43164,45,92.43,8.6
57.3,43168,42,92.43,8.6
57.35,43184,-14,92.43,8.6
57.4,43190,-142,92.41,8.6
57.45,43215,-311,92.39,8.6
57.5,43211,-421,92.39,8.6
57.55,43018,-409,92.39,8.6
57.6,43137,-250,92.41,8.6
57.65,43173,-1,92.43,8.6
57.7,43151,256,92.43,8.6
57.75,43140,435,92.43,8.6
57.8,43156,455,92.44,8.6
57.85,43208,328,92.44,8.6
57.9,43205,130,92.44,8.6
57.95,43190,-133,92.44,8.6
58,43272,-367,92.46,8.6
58.05,43073,-481,92.46,8.6
58.1,43056,-516,92.46,8.6
58.15,43069,-462,92.44,8.6
58.2,43058,-326,92.46,8.6
58.25,43030,-226,92.44,8.6
58.3,43062,-195,92.46,8.6
58.35,43062,-186,92.46,8.6
58.4,43030,-196,92.43,8.6
58.45,42983,-170,92.44,8.6
58.5,43018,-49,92.43,8.6
58.55,42935,149,92.44,8.6
58.6,43024,413,92.43,8.6
58.65,43047,713,92.44,8.6
58.7,43117,1044,92.44,8.6
58.75,43136,1353,92.44,8.6
58.8,43205,1617,92.44,8.6
58.85,43397,1792,92.46,8.6
58.9,43474,1855,92.46,8.6
58.95,43600,1784,92.48,8.6
59,43628,1567,92.48,8.6
59.05,43756,1293,92.48,8.6
59.1,43759,969,92.48,8.6
59.15,43874,705,92.48,8.6
59.2,43778,526,92.48,8.6
59.25,43773,368,92.48,8.6
59.3,43822,216,92.48,8.6
59.35,43882,-17,92.48,8.6
59.4,43973,-337,92.48,8.6
59.45,43860,-653,92.46,8.6
59.5,43625,-929,92.48,8.6
59.55,43694,-1122,92.46,8.6
59.6,43578,-1230,92.46,8.4
59.65,43644,-1337,92.46,8.5
59.7,43512,-1481,92.46,8.6
59.75,43406,-1610,92.44,8.6
59.8,43321,-1697,92.44,8.6
59.85,43177,-1642,92.44,8.6
59.9,43101,-1433,92.43,8.6
59.95,43053,-1126,92.43,8.6
60,43023,-753,92.43,8.6
60.05,43018,-407,92.44,8.6
60.1,43003,-108,92.44,8.6
60.15,43021,141,92.44,8.6
60.2,43052,363,92.44,8.6
60.25,43082,614,92.46,8.6
60.3,43105,827,92.46,8.6
60.35,43114,934,92.46,8.6
60.4,43204,886,92.46,8.6
60.45,43360,617,92.48,8.6
60.5,43552,291,92.46,8.6
60.55,43679,31,92.46,8.6
60.6,43615,-129,92.46,8.6
60.65,43584,-159,92.46,8.6
60.7,43447,-134,92.46,8.6
60.75,43276,-104,92.46,8.6
60.8,43207,-73,92.46,8.6
60.85,43122,-39,92.46,8.6
60.9,43151,-6,92.46,8.6
60.95,43227,24,92.48,8.6
61,43413,43,92.46,8.6
61.05,43465,53,92.46,8.6
61.1,43431,50,92.46,8.6
61.15,43403,38,92.46,8.6
61.2,43341,21,92.46,8.6
61.25,43230,1,92.46,8.6
61.3,43094,-22,92.46,8.6
61.35,43082,-52,92.46,8.6
61.4,43145,-92,92.46,8.6
61.45,43179,-136,92.46,8.6
61.5,43208,-181,92.44,8.6
61.55,43318,-219,92.44,8.6
61.6,43318,-240,92.43,8.6
61.65,43232,-248,92.44,8.6
61.7,43171,-241,92.43,8.6
61.75,43173,-223,92.43,8.6
61.8,43114,-205,92.43,8.6
61.85,43108,-195,92.43,8.6
61.9,43122,-203,92.41,8.6
61.95,43088,-225,92.43,8.6
62,43196,-257,92.43,8.6
62.05,43165,-284,92.41,8.6
62.1,43073,-292,92.43,8.6
62.15,43056,-283,92.39,8.6
62.2,43111,-257,92.39,8.6
62.25,43098,-224,92.41,8.6
62.3,43034,-198,92.41,8.6
62.35,43030,-187,92.41,8.6
62.4,43142,-193,92.39,8.6
62.45,43173,-215,92.39,8.6
62.5,43148,-238,92.39,8.6
62.55,43137,-256,92.39,8.6
62.6,43085,-260,92.39,8.6
62.65,42924,-251,92.39,8.6
62.7,42826,-235,92.39,8.6
62.75,42808,-218,92.39,8.6
62.8,42834,-202,92.39,8.6
62.85,42819,-193,92.39,8.6
62.9,42858,-184,92.39,8.6
62.95,42845,-173,92.39,8.6
63,42828,-162,92.39,8.6
63.05,42845,-145,92.39,8.6
63.1,42803,-126,92.37,8.6
63.15,42761,-106,92.39,8.6
63.2,42825,-93,92.37,8.6
63.25,42813,-84,92.39,8.6
63.3,42768,-85,92.37,8.6
63.35,42787,-94,92.37,8.6
63.4,42771,-104,92.37,8.6
63.45,42765,-113,92.37,8.6
63.5,42735,-114,92.37,8.6
63.55,42735,-107,92.35,8.6
63.6,42747,-91,92.39,8.6
63.65,42747,-73,92.37,8.6
63.7,42741,-61,92.39,8.6
63.75,42729,-57,92.37,8.6
63.8,42735,-62,92.39,8.6
63.85,42765,-68,92.39,8.6
63.9,42776,-71,92.39,8.6
63.95,42820,-65,92.39,8.6
64,42857,-54,92.39,8.6
64.05,42861,-46,92.39,8.6
64.1,42883,-48,92.37,8.6
64.15,42901,-65,92.39,8.6
64.2,42957,-95,92.39,8.6
64.25,42948,-126,92.37,8.6
64.3,42829,-149,92.37,8.6
64.35,42921,-160,92.37,8.6
64.4,42925,-155,92.37,8.6
64.45,42931,-140,92.37,8.6
64.5,42881,-122,92.37,8.6
64.55,42860,-105,92.37,8.6
64.6,42826,-95,92.35,8.6
64.65,42764,-91,92.35,8.6
64.7,42738,-91,92.35,8.6
64.75,42693,-91,92.34,8.6
64.8,42671,-92,92.35,8.6
64.85,42681,-98,92.34,8.6
64.9,42710,-109,92.34,8.6
64.95,42714,-130,92.32,8.6
65,42761,-156,92.34,8.6
65.05,42791,-179,92.34,8.6
65.1,42720,-199,92.34,8.6
65.15,42625,-210,92.32,8.6
65.2,42490,-220,92.34,8.6
65.25,42462,-234,92.34,8.6
65.3,42438,-251,92.34,8.6
65.35,42434,-275,92.34,8.6
65.4,42474,-293,92.35,8.6
65.45,42502,-300,92.35,8.6
65.5,42571,-300,92.35,8.6
65.55,42592,-289,92.34,8.6
65.6,42571,-276,92.34,8.6
65.65,42549,-264,92.34,8.6
65.7,42544,-257,92.34,8.6
65.75,42581,-257,92.35,8.6
65.8,42560,-267,92.34,8.6
65.85,42623,-287,92.34,8.6
65.9,42592,-315,92.32,8.6
65.95,42551,-347,92.34,8.6
66,42469,-374,92.34,8.6
66.05,42454,-386,92.32,8.6
66.1,42492,-377,92.34,8.6
66.15,42559,-351,92.34,8.6
66.2,42486,-315,92.32,8.6
66.25,42416,-286,92.34,8.6
66.3,42346,-269,92.3,8.6
66.35,42298,-268,92.32,8.6
66.4,42333,-282,92.32,8.6
66.45,42246,-302,92.32,8.6
66.5,42306,-326,92.3,8.6
66.55,42315,-347,92.28,8.6
66.6,42248,-362,92.3,8.6
66.65,42227,-371,92.3,8.6
66.7,42241,-377,92.3,8.6
66.75,42197,-382,92.28,8.6
66.8,42121,-383,92.3,8.6
66.85,42106,-380,92.3,8.6
66.9,42055,-369,92.3,8.6
66.95,42010,-353,92.3,8.6
67,41930,-341,92.3,8.6
67.05,41915,-334,92.3,8.6
67.1,41897,-335,92.3,8.6
67.15,41942,-337,92.3,8.6
67.2,41955,-332,92.3,8.6
67.25,41950,-325,92.3,8.6
67.3,41945,-312,92.3,8.6
67.35,41940,-300,92.3,8.6
67.4,41935,-290,92.3,8.6
67.45,41920,-273,92.28,8.6
67.5,41881,-253,92.28,8.6
67.55,41846,-227,92.3,8.6
67.6,41820,-199,92.3,8.6
67.65,41821,-178,92.28,8.6
67.7,41825,-166,92.28,8.6
67.75,41825,-161,92.28,8.6
67.8,41825,-161,92.28,8.6
67.85,41843,-160,92.28,8.6
67.9,41867,-150,92.28,8.6
67.95,41854,-132,92.28,8.6
68,41850,-107,92.28,8.6
68.05,41847,-77,92.28,8.6
68.1,41833,-50,92.26,8.6
68.15,41820,-28,92.28,8.6
68.2,41785,-12,92.28,8.6
68.25,41751,-4,92.28,8.6
68.3,41751,-2,92.28,8.6
68.35,41703,-2,92.28,8.6
68.4,41731,-2,92.26,8.6
68.45,41775,3,92.28,8.6
68.5,41846,14,92.28,8.6
68.55,41899,26,92.28,8.6
68.6,41923,39,92.28,8.6
68.65,41930,48,92.26,8.6
68.7,41892,50,92.28,8.6
68.75,41831,44,92.28,8.6
68.8,41735,28,92.26,8.6
68.85,41755,4,92.28,8.6
68.9,41706,-23,92.26,8.6
68.95,41716,-48,92.25,8.6
69,41775,-69,92.28,8.6
69.05,41837,-84,92.25,8.6
69.1,41886,-93,92.25,8.6
69.15,41943,-97,92.25,8.6
69.2,41975,-92,92.25,8.6
69.25,41956,-81,92.25,8.6
69.3,41932,-68,92.25,8.6
69.35,41910,-61,92.23,8.6
69.4,41886,-73,92.25,8.6
69.45,41932,-109,92.21,8.6
69.5,41866,-161,92.21,8.6
69.55,41938,-217,92.21,8.6
69.6,41922,-259,92.23,8.6
69.65,41932,-278,92.23,8.6
69.7,41932,-273,92.23,8.6
69.75,41938,-250,92.23,8.6
69.8,41871,-217,92.23,8.6
69.85,41775,-184,92.21,8.6
69.9,41736,-163,92.21,8.6
69.95,41729,-157,92.21,8.6
70,41673,-169,92.21,8.6
70.05,41620,-196,92.21,8.6
70.1,41616,-227,92.21,8.6
70.15,41600,-261,92.19,8.6
70.2,41566,-292,92.21,8.6
70.25,41583,-315,92.21,8.6
70.3,41667,-335,92.19,8.6
70.35,41710,-346,92.21,8.6
70.4,41604,-353,92.19,8.6
70.45,41563,-362,92.19,8.6
70.5,41409,-370,92.19,8.6
70.55,41326,-386,92.21,8.6
70.6,41306,-407,92.17,8.6
70.65,41343,-431,92.17,8.6
70.7,41314,-454,92.17,8.6
70.75,41293,-467,92.19,8.6
70.8,41423,-465,92.17,8.6
70.85,41442,-448,92.17,8.6
70.9,41498,-421,92.17,8.6
70.95,41497,-393,92.17,8.6
71,41403,-367,92.17,8.6
71.05,41470,-349,92.17,8.6
71.1,41425,-344,92.17,8.6
71.15,41416,-350,92.16,8.6
71.2,41293,-371,92.16,8.6
71.25,41254,-399,92.16,8.6
71.3,41209,-425,92.16,8.6
71.35,41261,-435,92.16,8.6
71.4,41181,-418,92.16,8.6
71.45,41181,-377,92.16,8.6
71.5,41176,-320,92.16,8.6
71.55,41170,-261,92.16,8.6
71.6,41110,-212,92.16,8.6
71.65,41014,-176,92.16,8.6
71.7,40952,-153,92.16,8.6
71.75,40903,-142,92.16,8.6
71.8,40896,-148,92.16,8.6
71.85,40932,-164,92.16,8.6
71.9,40939,-190,92.16,8.6
71.95,40984,-214,92.14,8.6
72,40999,-223,92.14,8.6
72.05,40964,-219,92.14,8.6
72.1,40925,-196,92.14,8.6
72.15,40903,-165,92.14,8.6
72.2,40844,-137,92.12,8.6
72.25,40787,-115,92.12,8.6
72.3,40729,-109,92.12,8.6
72.35,40717,-113,92.12,8.6
72.4,40758,-116,92.12,8.6
72.45,40810,-120,92.1,8.6
72.5,40895,-117,92.1,8.6
72.55,40917,-103,92.1,8.6
72.6,40999,-86,92.1,8.6
72.65,41030,-65,92.08,8.6
72.7,41117,-55,92.08,8.6
72.75,41127,-66,92.1,8.6
72.8,41174,-97,92.08,8.6
72.85,41135,-143,92.08,8.6
72.9,41021,-182,92.08,8.6
72.95,40916,-205,92.08,8.6
73,40964,-205,92.07,8.6
73.05,41057,-184,92.08,8.6
73.1,41078,-150,92.08,8.6
73.15,41039,-110,92.08,8.6
73.2,41113,-71,92.08,8.6
73.25,41060,-41,92.08,8.6
73.3,40970,-25,92.08,8.6
73.35,40980,-25,92.07,8.6
73.4,40931,-37,92.07,8.6
73.45,40910,-55,92.07,8.6
73.5,40957,-78,92.07,8.6
73.55,40917,-103,92.07,8.6
73.6,40892,-137,92.07,8.6
73.65,40904,-179,92.07,8.6
73.7,40889,-227,92.07,8.6
73.75,40806,-273,92.07,8.6
73.8,40587,-305,92.07,8.6
73.85,40490,-318,92.05,8.6
73.9,40499,-317,92.05,8.6
73.95,40591,-307,92.05,8.6
74,40580,-299,92.03,8.6
74.05,40586,-302,92.05,8.6
74.1,40675,-316,92.03,8.6
74.15,40755,-341,92.03,8.6
74.2,40766,-372,92.03,8.6
74.25,40714,-399,92.03,8.6
74.3,40691,-415,92.01,8.6
74.35,40720,-420,92.03,8.6
74.4,40712,-409,92.01,8.6
74.45,40694,-391,92.01,8.6
74.5,40751,-374,92.01,8.6
74.55,40791,-357,92.01,8.6
74.6,40718,-346,92.03,8.6
74.65,40649,-335,92.01,8.6
74.7,40560,-319,92.03,8.6
74.75,40530,-300,92.01,8.6
74.8,40441,-276,92.01,8.6
74.85,40343,-261,91.99,8.6
74.9,40371,-260,91.99,8.6
74.95,40466,-277,92.03,8.6
75,40440,-311,91.99,8.6
75.05,40478,-352,91.99,8.6
75.1,40445,-393,91.99,8.6
75.15,40394,-419,91.99,8.6
75.2,40201,-429,91.99,8.6
75.25,40128,-424,91.99,8.6
75.3,40110,-417,91.98,8.6
75.35,40124,-423,91.99,8.6
75.4,40164,-440,91.98,8.6
75.45,40213,-461,91.96,8.6
75.5,40248,-474,91.96,8.6
75.55,40234,-464,91.96,8.6
75.6,40255,-431,91.98,8.6
75.65,40236,-380,91.96,8.6
75.7,40126,-316,91.96,8.6
75.75,40115,-253,91.96,8.6
75.8,40062,-209,91.96,8.6
75.85,40050,-186,91.96,8.6
75.9,40048,-191,91.96,8.6
75.95,39996,-216,91.96,8.6
76,39968,-236,91.96,8.6
76.05,39855,-244,91.96,8.6
76.1,39829,-235,91.96,8.6
76.15,39840,-207,91.96,8.6
76.2,39922,-175,91.96,8.6
76.25,39954,-147,91.96,8.6
76.3,39933,-124,91.96,8.6
76.35,39879,-120,91.96,8.6
76.4,39806,-138,91.94,8.6
76.45,39710,-170,91.96,8.6
76.5,39777,-212,91.94,8.6
76.55,39854,-242,91.94,8.6
76.6,39913,-247,91.94,8.6
76.65,39929,-226,91.92,8.6
76.7,40024,-187,91.94,8.6
76.75,40094,-150,91.9,8.6
76.8,40167,-124,91.92,8.6
76.85,40119,-110,91.9,8.6
76.9,39893,-98,91.92,8.6
76.95,39934,-81,91.9,8.6
77,39986,-60,91.9,8.6
77.05,39941,-47,91.9,8.6
77.1,39938,-53,91.9,8.6
77.15,39904,-72,91.9,8.6
77.2,39849,-97,91.9,8.6
77.25,39920,-115,91.87,8.6
77.3,39942,-123,91.87,8.6
77.35,39937,-128,91.89,8.6
77.4,39983,-138,91.89,8.6
77.45,39789,-152,91.9,8.6
77.5,39654,-164,91.89,8.6
77.55,39655,-174,91.87,8.6
77.6,39716,-182,91.87,8.6
77.65,39815,-200,91.87,8.6
77.7,39887,-228,91.85,8.6
77.75,39889,-251,91.85,8.6
77.8,39840,-264,91.85,8.6
77.85,39801,-263,91.85,8.6
77.9,39763,-253,91.85,8.6
77.95,39863,-252,91.87,8.6
78,39906,-255,91.85,8.6
78.05,39772,-261,91.85,8.6
78.1,39744,-275,91.85,8.6
78.15,39637,-292,91.85,8.6
78.2,39668,-314,91.85,8.6
78.25,39677,-338,91.85,8.6
78.3,39712,-346,91.85,8.6
78.35,39567,-331,91.85,8.6
78.4,39393,-303,91.85,8.6
78.45,39414,-269,91.83,8.6
78.5,39472,-249,91.81,8.6
78.55,39589,-257,91.85,8.6
78.6,39662,-282,91.83,8.6
78.65,39605,-322,91.81,8.6
78.7,39528,-357,91.81,8.6
78.75,39491,-376,91.81,8.6
78.8,39574,-386,91.81,8.6
78.85,39566,-393,91.81,8.6
78.9,39490,-402,91.81,8.6
78.95,39399,-410,91.78,8.6
79,39400,-401,91.81,8.6
79.05,39454,-376,91.81,8.6
79.1,39419,-344,91.81,8.6
79.15,39257,-316,91.8,8.6
79.2,39169,-310,91.8,8.6
79.25,39177,-312,91.78,8.6
79.3,39247,-311,91.78,8.6
79.35,39355,-303,91.78,8.6
79.4,39314,-291,91.78,8.6
79.45,39312,-293,91.78,8.6
79.5,39165,-308,91.78,8.6
79.55,39255,-330,91.78,8.6
79.6,39175,-340,91.76,8.6
79.65,39101,-334,91.76,8.6
79.7,39050,-318,91.76,8.6
79.75,39100,-303,91.76,8.6
79.8,39146,-299,91.76,8.6
79.85,39026,-301,91.74,8.6
79.9,38960,-302,91.74,8.6
79.95,38969,-298,91.74,8.6
80,39037,-291,91.74,8.6
80.05,39092,-279,91.74,8.6
80.1,39211,-266,91.74,8.6
80.15,39053,-251,91.74,8.6
80.2,39053,-230,91.72,8.6
80.25,39008,-214,91.74,8.6
